"Time","TEMPERATURA ARIA PRACASTELLO (ZP013M002)","PRECIPITAZIONI PRACASTELLO (ZP013M007)","INTENSITA PIOGGIA PRACASTELLO (ZP013M107)"
"2026-01-13 12:30:00","5.98","0","0"
"2026-01-13 12:20:00","5.65","0","0"
"2026-01-13 12:10:00","5.46","0","0"
"2026-01-13 12:00:00","5.12","0","0"
"2026-01-13 11:50:00","4.91","0","0"
"2026-01-13 11:40:00","4.87","0","0"
"2026-01-13 11:30:00","4.58","0","0"
"2026-01-13 11:20:00","4.45","0","0"
"2026-01-13 11:10:00","4.09","0","0"
"2026-01-13 11:00:00","3.75","0","0"
"2026-01-13 10:50:00","3.51","0","0"
"2026-01-13 10:40:00","3.33","0","0"
"2026-01-13 10:30:00","3.26","0","0"
"2026-01-13 10:20:00","3.21","0","0"
"2026-01-13 10:10:00","3.17","0","0"
"2026-01-13 10:00:00","3.09","0","0"
"2026-01-13 09:50:00","2.76","0","0"
"2026-01-13 09:40:00","2.72","0","0"
"2026-01-13 09:30:00","2.69","0","0"
"2026-01-13 09:20:00","2.63","0","0"
"2026-01-13 09:10:00","2.58","0","0"
"2026-01-13 09:00:00","2.54","0","0"
"2026-01-13 08:50:00","2.45","0","0"
"2026-01-13 08:40:00","2.34","0","0"
"2026-01-13 08:30:00","2.26","0","0"
"2026-01-13 08:20:00","2.26","0","0"
"2026-01-13 08:10:00","2.22","0","0"
"2026-01-13 08:00:00","2.33","0","0"
"2026-01-13 07:50:00","2.4","0","0"
"2026-01-13 07:40:00","2.42","0","0"
"2026-01-13 07:30:00","2.36","0","0"
"2026-01-13 07:20:00","2.24","0","0"
"2026-01-13 07:10:00","2.11","0","0"
"2026-01-13 07:00:00","2","0","0"
"2026-01-13 06:50:00","2.29","0","0"
"2026-01-13 06:40:00","2.36","0","0"
"2026-01-13 06:30:00","2.35","0","0"
"2026-01-13 06:20:00","2.33","0","0"
"2026-01-13 06:10:00","2.2","0","0"
"2026-01-13 06:00:00","1.88","0","0"
"2026-01-13 05:50:00","1.7","0","0"
"2026-01-13 05:40:00","1.86","0","0"
"2026-01-13 05:30:00","2.03","0","0"
"2026-01-13 05:20:00","2.08","0","0"
"2026-01-13 05:10:00","2.12","0","0"
"2026-01-13 05:00:00","1.62","0","0"
"2026-01-13 04:50:00","1.44","0","0"
"2026-01-13 04:40:00","1.39","0","0"
"2026-01-13 04:30:00","1.23","0","0"
"2026-01-13 04:20:00","1.48","0","0"
"2026-01-13 04:10:00","1.6","0","0"
"2026-01-13 04:00:00","1.57","0","0"
"2026-01-13 03:50:00","1.86","0","0"
"2026-01-13 03:40:00","1.35","0","0"
"2026-01-13 03:30:00","1.47","0","0"
"2026-01-13 03:20:00","1.21","0","0"
"2026-01-13 03:10:00","0.9","0","0"
"2026-01-13 03:00:00","0.76","0","0"
"2026-01-13 02:50:00","0.47","0","0"
"2026-01-13 02:40:00","0.31","0","0"
"2026-01-13 02:30:00","0.3","0","0"
"2026-01-13 02:20:00","0.14","0","0"
"2026-01-13 02:10:00","0.01","0","0"
"2026-01-13 02:09:53","0.01","",""
"2026-01-13 02:03:43","-0.03","",""
"2026-01-13 02:02:43","0","",""
"2026-01-13 02:00:00","-0.02","0","0"
"2026-01-13 01:50:00","-0.15","0","0"
"2026-01-13 01:40:00","-0.36","0","0"
"2026-01-13 01:30:00","-0.86","0","0"
"2026-01-13 01:20:00","-1.16","0","0"
"2026-01-13 01:10:00","-1.13","0","0"
"2026-01-13 01:00:00","-1.3","0","0"
"2026-01-13 00:50:00","-1.23","0","0"
"2026-01-13 00:40:00","-1.2","0","0"
"2026-01-13 00:30:00","-1.08","0","0"
"2026-01-13 00:20:00","-0.99","0","0"
"2026-01-13 00:10:00","-0.92","0","0"
"2026-01-13 00:00:00","-1","0","0"
"2026-01-12 23:50:00","-0.92","0","0"
"2026-01-12 23:40:00","-0.96","0","0"
"2026-01-12 23:30:00","-0.91","0","0"
"2026-01-12 23:20:00","-0.84","0","0"
"2026-01-12 23:10:00","-0.63","0","0"
"2026-01-12 23:00:00","-0.58","0","0"
"2026-01-12 22:50:00","-0.57","0","0"
"2026-01-12 22:40:00","-0.45","0","0"
"2026-01-12 22:30:00","-0.38","0","0"
"2026-01-12 22:20:00","-0.53","0","0"
"2026-01-12 22:10:00","-0.19","0","0"
"2026-01-12 22:00:00","-0.06","0","0"
"2026-01-12 21:50:00","-0.1","0","0"
"2026-01-12 21:40:00","-0.03","0","0"
"2026-01-12 21:30:00","-0.15","0","0"
"2026-01-12 21:20:00","-0.11","0","0"
"2026-01-12 21:10:00","-0.19","0","0"
"2026-01-12 21:00:00","-0.09","0","0"
"2026-01-12 20:50:00","0.01","0","0"
"2026-01-12 20:40:00","0.07","0","0"
"2026-01-12 20:30:00","0.05","0","0"
"2026-01-12 20:20:00","0.16","0","0"
"2026-01-12 20:10:00","0.05","0","0"
"2026-01-12 20:00:00","-0.11","0","0"
"2026-01-12 19:50:00","-0.18","0","0"
"2026-01-12 19:40:00","-0.08","0","0"
"2026-01-12 19:30:00","-0.15","0","0"
"2026-01-12 19:20:00","0.1","0","0"
"2026-01-12 19:10:00","-0.2","0","0"
"2026-01-12 19:00:00","0.07","0","0"
"2026-01-12 18:50:00","-0.22","0","0"
"2026-01-12 18:40:00","-0.26","0","0"
"2026-01-12 18:30:00","0.25","0","0"
"2026-01-12 18:20:00","0.18","0","0"
"2026-01-12 18:10:00","0.36","0","0"
"2026-01-12 18:00:00","0.33","0","0"
"2026-01-12 17:50:00","0.29","0","0"
"2026-01-12 17:40:00","0.68","0","0"
"2026-01-12 17:30:00","0.69","0","0"
"2026-01-12 17:20:00","0.83","0","0"
"2026-01-12 17:10:00","0.88","0","0"
"2026-01-12 17:00:00","1.2","0","0"
"2026-01-12 16:50:00","1.62","0","0"
"2026-01-12 16:40:00","1.89","0","0"
"2026-01-12 16:30:00","2.13","0","0"
"2026-01-12 16:20:00","2.18","0","0"
"2026-01-12 16:10:00","2.65","0","0"
"2026-01-12 16:00:00","2.87","0","0"
"2026-01-12 15:50:00","2.94","0","0"
"2026-01-12 15:40:00","3.38","0","0"
"2026-01-12 15:30:00","3.3","0","0"
"2026-01-12 15:20:00","3.44","0","0"
"2026-01-12 15:10:00","3.88","0","0"
"2026-01-12 15:00:00","4.09","0","0"
"2026-01-12 14:50:00","4.01","0","0"
"2026-01-12 14:40:00","3.85","0","0"
"2026-01-12 14:30:00","4.28","0","0"
"2026-01-12 14:20:00","4.63","0","0"
"2026-01-12 14:10:00","4.52","0","0"
"2026-01-12 14:00:00","4.44","0","0"
"2026-01-12 13:50:00","4.23","0","0"
"2026-01-12 13:40:00","3.67","0","0"
"2026-01-12 13:30:00","3.39","0","0"
"2026-01-12 13:20:00","3.39","0","0"
"2026-01-12 13:10:00","3.36","0","0"
"2026-01-12 13:00:00","3.38","0","0"
"2026-01-12 12:50:00","3.19","0","0"
"2026-01-12 12:40:00","3.37","0","0"
"2026-01-12 12:30:00","3.4","0","0"
"2026-01-12 12:20:00","4.23","0","0"
"2026-01-12 12:10:00","5.19","0","0"
"2026-01-12 12:00:00","4.64","0","0"
"2026-01-12 11:50:00","4.79","0","0"
"2026-01-12 11:40:00","4.08","0","0"
"2026-01-12 11:30:00","3.76","0","0"
"2026-01-12 11:20:00","3.94","0","0"
"2026-01-12 11:10:00","3.37","0","0"
"2026-01-12 11:00:00","2.8","0","0"
"2026-01-12 10:50:00","2.83","0","0"
"2026-01-12 10:40:00","2.11","0","0"
"2026-01-12 10:30:00","0.73","0","0"
"2026-01-12 10:22:53","0.05","",""
"2026-01-12 10:20:00","-0.7","0","0"
"2026-01-12 10:10:00","-1.46","0","0"
"2026-01-12 10:00:00","-1.27","0","0"
"2026-01-12 09:50:00","-1.4","0","0"
"2026-01-12 09:40:00","-1.65","0","0"
"2026-01-12 09:30:00","-2.51","0","0"
"2026-01-12 09:20:00","-3.04","0","0"
"2026-01-12 09:10:00","-3.3","0","0"
"2026-01-12 09:00:00","-3.67","0","0"
"2026-01-12 08:50:00","-3.73","0","0"
"2026-01-12 08:40:00","-3.72","0","0"
"2026-01-12 08:30:00","-3.62","0","0"
"2026-01-12 08:20:00","-3.75","0","0"
"2026-01-12 08:10:00","-3.83","0","0"
"2026-01-12 08:00:00","-3.82","0","0"
"2026-01-12 07:50:00","-3.67","0","0"
"2026-01-12 07:40:00","-3.62","0","0"
"2026-01-12 07:30:00","-3.8","0","0"
"2026-01-12 07:20:00","-3.82","0","0"
"2026-01-12 07:10:00","-3.69","0","0"
"2026-01-12 07:00:00","-4.05","0","0"
"2026-01-12 06:50:00","-3.98","0","0"
"2026-01-12 06:40:00","-3.9","0","0"
"2026-01-12 06:30:00","-4.24","0","0"
"2026-01-12 06:20:00","-3.98","0","0"
"2026-01-12 06:10:00","-4.04","0","0"
"2026-01-12 06:00:00","-4.2","0","0"
"2026-01-12 05:50:00","-4.2","0","0"
"2026-01-12 05:40:00","-4.4","0","0"
"2026-01-12 05:30:00","-4.49","0","0"
"2026-01-12 05:20:00","-4.54","0","0"
"2026-01-12 05:10:00","-4.67","0","0"
"2026-01-12 05:00:00","-4.64","0","0"
"2026-01-12 04:50:00","-4.6","0","0"
"2026-01-12 04:40:00","-4.68","0","0"
"2026-01-12 04:30:00","-4.77","0","0"
"2026-01-12 04:20:00","-4.73","0","0"
"2026-01-12 04:10:00","-4.68","0","0"
"2026-01-12 04:00:00","-4.49","0","0"
"2026-01-12 03:50:00","-4.41","0","0"
"2026-01-12 03:40:00","-4.45","0","0"
"2026-01-12 03:30:00","-4.6","0","0"
"2026-01-12 03:20:00","-4.67","0","0"
"2026-01-12 03:10:00","-4.74","0","0"
"2026-01-12 03:00:00","-4.56","0","0"
"2026-01-12 02:50:00","-4.3","0","0"
"2026-01-12 02:40:00","-4.39","0","0"
"2026-01-12 02:30:00","-4.38","0","0"
"2026-01-12 02:20:00","-4.08","0","0"
"2026-01-12 02:10:00","-4.22","0","0"
"2026-01-12 02:00:00","-4.27","0","0"
"2026-01-12 01:50:00","-4.19","0","0"
"2026-01-12 01:40:00","-3.97","0","0"
"2026-01-12 01:30:00","-4.02","0","0"
"2026-01-12 01:20:00","-4.02","0","0"
"2026-01-12 01:10:00","-3.89","0","0"
"2026-01-12 01:00:00","-3.92","0","0"
"2026-01-12 00:50:00","-4.05","0","0"
"2026-01-12 00:40:00","-3.9","0","0"
"2026-01-12 00:30:00","-3.96","0","0"
"2026-01-12 00:20:00","-3.94","0","0"
"2026-01-12 00:10:00","-3.82","0","0"
"2026-01-12 00:00:00","-3.84","0","0"
"2026-01-11 23:50:00","-3.46","0","0"
"2026-01-11 23:40:00","-3.51","0","0"
"2026-01-11 23:30:00","-3.72","0","0"
"2026-01-11 23:20:00","-3.82","0","0"
"2026-01-11 23:10:00","-3.34","0","0"
"2026-01-11 23:00:00","-3.26","0","0"
"2026-01-11 22:50:00","-3.23","0","0"
"2026-01-11 22:40:00","-3.39","0","0"
"2026-01-11 22:30:00","-3.54","0","0"
"2026-01-11 22:20:00","-3.34","0","0"
"2026-01-11 22:10:00","-3.33","0","0"
"2026-01-11 22:00:00","-3.26","0","0"
"2026-01-11 21:50:00","-3.04","0","0"
"2026-01-11 21:40:00","-3.08","0","0"
"2026-01-11 21:30:00","-3","0","0"
"2026-01-11 21:20:00","-2.94","0","0"
"2026-01-11 21:10:00","-2.79","0","0"
"2026-01-11 21:00:00","-2.97","0","0"
"2026-01-11 20:50:00","-2.9","0","0"
"2026-01-11 20:40:00","-2.78","0","0"
"2026-01-11 20:30:00","-2.29","0","0"
"2026-01-11 20:20:00","-2.4","0","0"
"2026-01-11 20:10:00","-2.43","0","0"
"2026-01-11 20:00:00","-2.28","0","0"
"2026-01-11 19:50:00","-2.23","0","0"
"2026-01-11 19:40:00","-2.13","0","0"
"2026-01-11 19:30:00","-1.92","0","0"
"2026-01-11 19:20:00","-1.76","0","0"
"2026-01-11 19:10:00","-1.6","0","0"
"2026-01-11 19:00:00","-1.7","0","0"
"2026-01-11 18:50:00","-1.69","0","0"
"2026-01-11 18:40:00","-1.39","0","0"
"2026-01-11 18:30:00","-1.11","0","0"
"2026-01-11 18:20:00","-1.53","0","0"
"2026-01-11 18:10:00","-1.55","0","0"
"2026-01-11 18:00:00","-1.42","0","0"
"2026-01-11 17:50:00","-1.32","0","0"
"2026-01-11 17:40:00","-1.3","0","0"
"2026-01-11 17:30:00","-1.1","0","0"
"2026-01-11 17:20:00","-0.89","0","0"
"2026-01-11 17:10:00","-0.49","0","0"
"2026-01-11 17:00:00","-0.21","0","0"
"2026-01-11 16:50:00","-0.01","0","0"
"2026-01-11 16:40:00","0.13","0","0"
"2026-01-11 16:30:00","0.49","0","0"
"2026-01-11 16:20:00","0.73","0","0"
"2026-01-11 16:10:00","0.75","0","0"
"2026-01-11 16:00:00","0.82","0","0"
"2026-01-11 15:50:00","1.36","0","0"
"2026-01-11 15:40:00","1.66","0","0"
"2026-01-11 15:30:00","2.11","0","0"
"2026-01-11 15:20:00","2.32","0","0"
"2026-01-11 15:10:00","3.12","0","0"
"2026-01-11 15:00:00","2.93","0","0"
"2026-01-11 14:50:00","2.92","0","0"
"2026-01-11 14:40:00","3.14","0","0"
"2026-01-11 14:30:00","3.15","0","0"
"2026-01-11 14:20:00","3.56","0","0"
"2026-01-11 14:10:00","4.2","0","0"
"2026-01-11 14:00:00","4.41","0","0"
"2026-01-11 13:50:00","4.13","0","0"
"2026-01-11 13:40:00","3.51","0","0"
"2026-01-11 13:30:00","4.08","0","0"
"2026-01-11 13:20:00","4.1","0","0"
"2026-01-11 13:10:00","4.15","0","0"
"2026-01-11 13:00:00","3.85","0","0"
"2026-01-11 12:50:00","3.75","0","0"
"2026-01-11 12:40:00","3.61","0","0"
"2026-01-11 12:30:00","3.56","0","0"
"2026-01-11 12:20:00","4.3","0","0"
"2026-01-11 12:10:00","5.01","0","0"
"2026-01-11 12:00:00","5.12","0","0"
"2026-01-11 11:50:00","5.34","0","0"
"2026-01-11 11:40:00","4.78","0","0"
"2026-01-11 11:30:00","4.74","0","0"
"2026-01-11 11:20:00","4.53","0","0"
"2026-01-11 11:10:00","4.1","0","0"
"2026-01-11 11:00:00","3.23","0","0"
"2026-01-11 10:50:00","2.67","0","0"
"2026-01-11 10:40:00","2.41","0","0"
"2026-01-11 10:30:00","1.49","0","0"
"2026-01-11 10:20:00","0.57","0","0"
"2026-01-11 10:10:00","-0.41","0","0"
"2026-01-11 10:00:00","-2.19","0","0"
"2026-01-11 09:50:00","-3.65","0","0"
"2026-01-11 09:40:00","-3.81","0","0"
"2026-01-11 09:30:00","-4.04","0","0"
"2026-01-11 09:20:00","-3.79","0","0"
"2026-01-11 09:10:00","-3.6","0","0"
"2026-01-11 09:00:00","-3.98","0","0"
"2026-01-11 08:50:00","-4.03","0","0"
"2026-01-11 08:40:00","-4.09","0","0"
"2026-01-11 08:30:00","-4.17","0","0"
"2026-01-11 08:20:00","-4.29","0","0"
"2026-01-11 08:10:00","-4.53","0","0"
"2026-01-11 08:00:00","-4.22","0","0"
"2026-01-11 07:50:00","-4.31","0","0"
"2026-01-11 07:40:00","-4.27","0","0"
"2026-01-11 07:30:00","-3.74","0","0"
"2026-01-11 07:20:00","-4.12","0","0"
"2026-01-11 07:10:00","-4.73","0","0"
"2026-01-11 07:00:00","-4.58","0","0"
"2026-01-11 06:50:00","-4.62","0","0"
"2026-01-11 06:40:00","-4.45","0","0"
"2026-01-11 06:30:00","-4.25","0","0"
"2026-01-11 06:20:00","-3.93","0","0"
"2026-01-11 06:10:00","-4.43","0","0"
"2026-01-11 06:00:00","-4.51","0","0"
"2026-01-11 05:50:00","-4.54","0","0"
"2026-01-11 05:40:00","-4.39","0","0"
"2026-01-11 05:30:00","-4.18","0","0"
"2026-01-11 05:20:00","-4.13","0","0"
"2026-01-11 05:10:00","-4.12","0","0"
"2026-01-11 05:00:00","-3.98","0","0"
"2026-01-11 04:50:00","-4.09","0","0"
"2026-01-11 04:40:00","-4","0","0"
"2026-01-11 04:30:00","-4.09","0","0"
"2026-01-11 04:20:00","-3.9","0","0"
"2026-01-11 04:10:00","-3.58","0","0"
"2026-01-11 04:00:00","-3.94","0","0"
"2026-01-11 03:50:00","-3.74","0","0"
"2026-01-11 03:40:00","-3.64","0","0"
"2026-01-11 03:30:00","-3.4","0","0"
"2026-01-11 03:20:00","-3.27","0","0"
"2026-01-11 03:10:00","-3.15","0","0"
"2026-01-11 03:00:00","-3.41","0","0"
"2026-01-11 02:50:00","-3.39","0","0"
"2026-01-11 02:40:00","-3.27","0","0"
"2026-01-11 02:30:00","-2.99","0","0"
"2026-01-11 02:20:00","-2.78","0","0"
"2026-01-11 02:10:00","-2.86","0","0"
"2026-01-11 02:00:00","-3.02","0","0"
"2026-01-11 01:50:00","-2.91","0","0"
"2026-01-11 01:40:00","-2.92","0","0"
"2026-01-11 01:30:00","-2.49","0","0"
"2026-01-11 01:20:00","-2.5","0","0"
"2026-01-11 01:10:00","-2.55","0","0"
"2026-01-11 01:00:00","-2.46","0","0"
"2026-01-11 00:50:00","-2.5","0","0"
"2026-01-11 00:40:00","-2.57","0","0"
"2026-01-11 00:30:00","-2.45","0","0"
"2026-01-11 00:20:00","-2.44","0","0"
"2026-01-11 00:10:00","-2.33","0","0"
"2026-01-11 00:00:00","-2.18","0","0"
"2026-01-10 23:50:00","-2.17","0","0"
"2026-01-10 23:40:00","-2","0","0"
"2026-01-10 23:30:00","-2.07","0","0"
"2026-01-10 23:20:00","-1.93","0","0"
"2026-01-10 23:10:00","-1.87","0","0"
"2026-01-10 23:00:00","-1.8","0","0"
"2026-01-10 22:50:00","-1.79","0","0"
"2026-01-10 22:40:00","-1.64","0","0"
"2026-01-10 22:30:00","-1.57","0","0"
"2026-01-10 22:20:00","-1.54","0","0"
"2026-01-10 22:10:00","-1.59","0","0"
"2026-01-10 22:00:00","-1.63","0","0"
"2026-01-10 21:50:00","-1.84","0","0"
"2026-01-10 21:40:00","-1.77","0","0"
"2026-01-10 21:30:00","-1.31","0","0"
"2026-01-10 21:20:00","-1.37","0","0"
"2026-01-10 21:10:00","-1.38","0","0"
"2026-01-10 21:00:00","-1.51","0","0"
"2026-01-10 20:50:00","-1.44","0","0"
"2026-01-10 20:40:00","-1.49","0","0"
"2026-01-10 20:30:00","-1.66","0","0"
"2026-01-10 20:20:00","-1.54","0","0"
"2026-01-10 20:10:00","-1.52","0","0"
"2026-01-10 20:00:00","-1.51","0","0"
"2026-01-10 19:50:00","-1.59","0","0"
"2026-01-10 19:40:00","-1.59","0","0"
"2026-01-10 19:30:00","-1.47","0","0"
"2026-01-10 19:20:00","-1.35","0","0"
"2026-01-10 19:10:00","-1.18","0","0"
"2026-01-10 19:00:00","-1.05","0","0"
"2026-01-10 18:50:00","-1.01","0","0"
"2026-01-10 18:40:00","-0.86","0","0"
"2026-01-10 18:30:00","-0.81","0","0"
"2026-01-10 18:20:00","-0.63","0","0"
"2026-01-10 18:10:00","-0.43","0","0"
"2026-01-10 18:00:00","-0.44","0",""
"2026-01-10 17:40:00","","0","0"
"2026-01-10 17:30:00","0.06","0","0"
"2026-01-10 17:20:00","0.27","0","0"
"2026-01-10 17:10:00","0.3","0","0"
"2026-01-10 17:00:00","0.62","0","0"
"2026-01-10 16:50:00","0.56","0","0"
"2026-01-10 16:40:00","0.84","0","0"
"2026-01-10 16:30:00","1.04","0","0"
"2026-01-10 16:20:00","1.22","0","0"
"2026-01-10 16:10:00","1.37","0","0"
"2026-01-10 16:00:00","1.55","0","0"
"2026-01-10 15:50:00","1.65","0","0"
"2026-01-10 15:40:00","1.75","0","0"
"2026-01-10 15:30:00","1.77","0","0"
"2026-01-10 15:20:00","1.83","0","0"
"2026-01-10 15:10:00","1.82","0","0"
"2026-01-10 15:00:00","1.86","0","0"
"2026-01-10 14:50:00","2.16","0","0"
"2026-01-10 14:40:00","2.08","0","0"
"2026-01-10 14:30:00","2.25","0","0"
"2026-01-10 14:20:00","2.26","0","0"
"2026-01-10 14:10:00","2.1","0","0"
"2026-01-10 14:00:00","2.05","0","0"
"2026-01-10 13:50:00","1.6","0","0"
"2026-01-10 13:40:00","1.38","0","0"
"2026-01-10 13:30:00","1.46","0","0"
"2026-01-10 13:20:00","1.57","0","0"
"2026-01-10 13:10:00","1.74","0","0"
"2026-01-10 13:00:00","1.71","0","0"
"2026-01-10 12:50:00","1.78","0","0"
"2026-01-10 12:40:00","1.41","0","0"
"2026-01-10 12:30:00","1.03","0","0"
"2026-01-10 12:20:00","0.7","0","0"
"2026-01-10 12:10:00","0.47","0","0"
"2026-01-10 12:00:00","-0.24","0","0"
"2026-01-10 11:50:00","-0.52","0","0"
"2026-01-10 11:40:00","-0.28","0","0"
"2026-01-10 11:30:00","-0.59","0","0"
"2026-01-10 11:20:00","-0.69","0","0"
"2026-01-10 11:10:00","-1.11","0","0"
"2026-01-10 11:00:00","-1.4","0","0"
"2026-01-10 10:50:00","-1.81","0","0"
"2026-01-10 10:40:00","-2.03","0","0"
"2026-01-10 10:30:00","-2.26","0","0"
"2026-01-10 10:20:00","-2.41","0","0"
"2026-01-10 10:10:00","-2.69","0","0"
"2026-01-10 10:00:00","-2.89","0","0"
"2026-01-10 09:50:00","-3.1","0","0"
"2026-01-10 09:40:00","-3.27","0","0"
"2026-01-10 09:30:00","-3.42","0","0"
"2026-01-10 09:20:00","-3.58","0","0"
"2026-01-10 09:10:00","-3.68","0","0"
"2026-01-10 09:00:00","-3.85","0","0"
"2026-01-10 08:50:00","-4.16","0","0"
"2026-01-10 08:40:00","-4.45","0","0"
"2026-01-10 08:30:00","-4.74","0","0"
"2026-01-10 08:20:00","-4.77","0","0"
"2026-01-10 08:10:00","-4.98","0","0"
"2026-01-10 08:00:00","-4.95","0","0"
"2026-01-10 07:50:00","-5.08","0","0"
"2026-01-10 07:40:00","-4.91","0","0"
"2026-01-10 07:30:00","-5.08","0","0"
"2026-01-10 07:20:00","-5.18","0","0"
"2026-01-10 07:10:00","-5.18","0","0"
"2026-01-10 07:00:00","-5.18","0","0"
"2026-01-10 06:50:00","-5.1","0","0"
"2026-01-10 06:40:00","-4.97","0","0"
"2026-01-10 06:30:00","-4.89","0","0"
"2026-01-10 06:20:00","-4.89","0","0"
"2026-01-10 06:10:00","-4.81","0","0"
"2026-01-10 06:00:00","-4.67","0","0"
"2026-01-10 05:50:00","-4.72","0","0"
"2026-01-10 05:40:00","-4.77","0","0"
"2026-01-10 05:30:00","-4.6","0","0"
"2026-01-10 05:20:00","-4.66","0","0"
"2026-01-10 05:10:00","-4.61","0","0"
"2026-01-10 05:00:00","-4.55","0","0"
"2026-01-10 04:50:00","-4.54","0","0"
"2026-01-10 04:40:00","-4.5","0","0"
"2026-01-10 04:30:00","-4.42","0","0"
"2026-01-10 04:20:00","-4.35","0","0"
"2026-01-10 04:10:00","-4.31","0","0"
"2026-01-10 04:00:00","-4.42","0","0"
"2026-01-10 03:50:00","-4.32","0","0"
"2026-01-10 03:40:00","-4.26","0","0"
"2026-01-10 03:30:00","-4.24","0","0"
"2026-01-10 03:20:00","-4.19","0","0"
"2026-01-10 03:10:00","-4","0","0"
"2026-01-10 03:00:00","-3.94","0","0"
"2026-01-10 02:50:00","-3.73","0","0"
"2026-01-10 02:40:00","-3.91","0","0"
"2026-01-10 02:30:00","-3.74","0","0"
"2026-01-10 02:20:00","-3.53","0","0"
"2026-01-10 02:10:00","-3.62","0","0"
"2026-01-10 02:00:00","-3.58","0","0"
"2026-01-10 01:50:00","-3.49","0","0"
"2026-01-10 01:40:00","-3.57","0","0"
"2026-01-10 01:30:00","-3.45","0","0"
"2026-01-10 01:20:00","-3.39","0","0"
"2026-01-10 01:10:00","-3.3","0","0"
"2026-01-10 01:00:00","-3.16","0","0"
"2026-01-10 00:50:00","-3.18","0","0"
"2026-01-10 00:40:00","-2.94","0","0"
"2026-01-10 00:30:00","-2.98","0","0"
"2026-01-10 00:20:00","-2.86","0","0"
"2026-01-10 00:10:00","-2.96","0","0"
"2026-01-10 00:00:00","-2.96","0","0"
"2026-01-09 23:50:00","-3.03","0","0"
"2026-01-09 23:40:00","-2.92","0","0"
"2026-01-09 23:30:00","-2.83","0","0"
"2026-01-09 23:20:00","-2.6","0","0"
"2026-01-09 23:10:00","-2.65","0","0"
"2026-01-09 23:00:00","-2.45","0","0"
"2026-01-09 22:50:00","-2.43","0","0"
"2026-01-09 22:40:00","-2.57","0","0"
"2026-01-09 22:30:00","-2.46","0","0"
"2026-01-09 22:20:00","-2.29","0","0"
"2026-01-09 22:10:00","-2.37","0","0"
"2026-01-09 22:00:00","-2.26","0","0"
"2026-01-09 21:50:00","-2.31","0","0"
"2026-01-09 21:40:00","-2.18","0","0"
"2026-01-09 21:30:00","-2.03","0","0"
"2026-01-09 21:20:00","-1.97","0","0"
"2026-01-09 21:10:00","-2.06","0","0"
"2026-01-09 21:00:00","-2.03","0","0"
"2026-01-09 20:50:00","-1.95","0","0"
"2026-01-09 20:40:00","-1.78","0","0"
"2026-01-09 20:30:00","-1.65","0","0"
"2026-01-09 20:20:00","-1.58","0","0"
"2026-01-09 20:10:00","-1.54","0","0"
"2026-01-09 20:00:00","-1.44","0","0"
"2026-01-09 19:50:00","-1.46","0","0"
"2026-01-09 19:40:00","-1.45","0","0"
"2026-01-09 19:30:00","-1.25","0","0"
"2026-01-09 19:20:00","-1.28","0","0"
"2026-01-09 19:10:00","-1.23","0","0"
"2026-01-09 19:00:00","-1.13","0","0"
"2026-01-09 18:50:00","-0.99","0","0"
"2026-01-09 18:40:00","-0.92","0","0"
"2026-01-09 18:30:00","-0.71","0","0"
"2026-01-09 18:20:00","-0.64","0","0"
"2026-01-09 18:10:00","-0.42","0","0"
"2026-01-09 18:00:00","-0.25","0","0"
"2026-01-09 17:50:52","-0.02","",""
"2026-01-09 17:50:00","0.02","0","0"
"2026-01-09 17:40:00","0.26","0","0"
"2026-01-09 17:30:00","0.44","0",""
"2026-01-09 17:10:00","","0","0"
"2026-01-09 17:00:00","1.05","0","0"
"2026-01-09 16:50:00","1.61","0","0"
"2026-01-09 16:40:00","1.76","0","0"
"2026-01-09 16:30:00","1.86","0","0"
"2026-01-09 16:20:00","1.95","0","0"
"2026-01-09 16:10:00","2.05","0","0"
"2026-01-09 16:00:00","2.2","0","0"
"2026-01-09 15:50:00","2.43","0","0"
"2026-01-09 15:40:00","2.65","0","0"
"2026-01-09 15:30:00","2.85","0","0"
"2026-01-09 15:20:00","3.01","0","0"
"2026-01-09 15:10:00","2.96","0","0"
"2026-01-09 15:00:00","3.19","0","0"
"2026-01-09 14:50:00","3.25","0","0"
"2026-01-09 14:40:00","3.35","0","0"
"2026-01-09 14:30:00","3.49","0","0"
"2026-01-09 14:20:00","3.52","0","0"
"2026-01-09 14:10:00","3.47","0","0"
"2026-01-09 14:00:00","3.46","0","0"
"2026-01-09 13:50:00","3.36","0","0"
"2026-01-09 13:40:00","3.28","0","0"
"2026-01-09 13:30:00","3.36","0","0"
"2026-01-09 13:20:00","3.09","0","0"
"2026-01-09 13:10:00","2.93","0","0"
"2026-01-09 13:00:00","2.85","0","0"
